variant,tier_a_event_count,tier_b_event_count,tier_c_event_count,tier_a_recall,tier_b_recall,tier_c_recall,tier_a_snapshot_recall,tier_b_snapshot_recall,tier_c_snapshot_recall,tier_a_prearmed_recall,tier_b_prearmed_recall,ab_weighted_recall,reaction_median_ms,reaction_p95_ms,tier_a_reaction_p95_ms,tier_b_reaction_p95_ms,oversampling_median_ms,oversampling_p95_ms,oversampling_observed_count,oversampling_censored_dataset_end,oversampling_ended_by_next_event,oversampling_released_count,oversampling_horizon_hit_count,false_fast_time,fast_time_fraction,snapshot_count,fixed1s_snapshot_count,snapshot_reduction,mid_reconstruction_mae_bp,imbalance_reconstruction_mae,gates_passed,gate_count,pass,checks
asym-sqrt_excess-balanced-fidelity-tau1400-g0.75,205,45,756,1.0,1.0,0.9047619047619048,1.0,0.9333333333333333,0.8068783068783069,0.4878048780487805,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,3250.0,16687.499999999978,250,0,60,187,3,0.1605512927742827,0.17452766363526304,13836,35105,0.6058681099558467,0.1617334163480974,0.1711099973615022,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-balanced-tau700-g1.2,205,45,756,1.0,1.0,0.7367724867724867,0.9951219512195122,0.8888888888888888,0.6415343915343915,0.3951219512195122,0.6444444444444445,1.0,0.0,0.0,0.0,0.0,1750.0,5250.0,250,0,26,224,0,0.049507254809265794,0.0631894544185616,10804,35105,0.6922375729952999,0.2388159138079324,0.19408602120764365,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-fidelity-tau2600-g0.55,205,45,756,1.0,1.0,0.7791005291005291,1.0,0.8888888888888888,0.7142857142857143,0.4,0.8,1.0,0.0,0.0,0.0,0.0,4375.0,20987.49999999996,250,0,67,178,5,0.13080475653660134,0.14511568947222242,12705,35105,0.638085742771685,0.20938617370163817,0.1774874624413251,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-fidelity-tau1400-g0.95,205,45,756,1.0,1.0,0.9298941798941799,1.0,1.0,0.832010582010582,0.5219512195121951,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,3750.0,20849.999999999967,250,0,63,182,5,0.2052583730317466,0.21872396185701365,15319,35105,0.5636234154678821,0.1415746398740871,0.16283443478901183,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-balanced-tau1900-g0.55,205,45,756,1.0,1.0,0.6851851851851852,1.0,0.8888888888888888,0.6071428571428571,0.32682926829268294,0.6666666666666666,1.0,0.0,250.0,0.0,0.0,2750.0,8524.99999999999,250,0,45,205,0,0.07195898032655733,0.08634871349318825,11029,35105,0.6858282295969236,0.2634136367384811,0.19124557559795577,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-fidelity-tau2600-g0.95,205,45,756,1.0,1.0,0.8412698412698413,1.0,0.9111111111111111,0.7777777777777778,0.5463414634146342,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,5375.0,25799.99999999998,250,0,70,171,9,0.1876140950580021,0.20139012526794808,13986,35105,0.6015952143569292,0.16968894873322923,0.1691430256492931,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-fidelity-tau2600-g1.2,205,45,756,1.0,1.0,0.9246031746031746,1.0,1.0,0.8452380952380952,0.6,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,5750.0,30000.0,250,0,81,154,15,0.2781192043347031,0.2905732130267272,16654,35105,0.525594644637516,0.13594690170299478,0.15132731212352263,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-responsive-tau700-g0.55,205,45,756,1.0,1.0,0.4126984126984127,0.9902439024390244,0.6666666666666666,0.3531746031746032,0.23414634146341465,0.6666666666666666,1.0,0.0,250.0,0.0,0.0,1250.0,3137.499999999996,250,0,13,237,0,0.038946870795301645,0.052143940634814374,8823,35105,0.7486682808716707,0.3694433642702436,0.2014699027882157,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-fidelity-tau700-g0.55,205,45,756,1.0,1.0,0.5145502645502645,0.9853658536585366,0.5555555555555556,0.43253968253968256,0.2048780487804878,0.6888888888888889,1.0,0.0,250.0,0.0,0.0,1250.0,2774.9999999999914,250,0,13,237,0,0.03514309611258591,0.04795647312685605,9167,35105,0.7388691069648199,0.3456954808599858,0.2016461737459825,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-fidelity-tau1400-g0.95,205,45,756,1.0,1.0,0.9338624338624338,1.0,1.0,0.8373015873015873,0.5219512195121951,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,4000.0,21750.0,250,0,64,180,6,0.21525873668133386,0.2286442717865816,15699,35105,0.552798746617291,0.1375881561020682,0.16104766397318307,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-clean_release-tau2600-g0.55,205,45,756,1.0,1.0,0.6666666666666666,1.0,0.9111111111111111,0.6018518518518519,0.35609756097560974,0.6666666666666666,1.0,0.0,250.0,0.0,0.0,3000.0,11137.499999999996,250,0,52,197,1,0.08090476017309721,0.09529337197957541,11153,35105,0.6822959692351517,0.26849408215442655,0.19026891373894023,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-clean_release-tau700-g0.55,205,45,756,1.0,1.0,0.328042328042328,0.9902439024390244,0.7333333333333333,0.27116402116402116,0.14146341463414633,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,875.0,2137.499999999996,250,0,8,242,0,0.02681552056438416,0.03799343393700283,8991,35105,0.743882637800883,0.3824273385340168,0.20089623484978972,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-clean_release-tau2600-g1.2,205,45,756,1.0,1.0,0.9378306878306878,1.0,1.0,0.8690476190476191,0.6146341463414634,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,4750.0,27274.999999999993,250,0,72,167,11,0.2530710207643914,0.26589706521197276,16677,35105,0.5249394673123486,0.13059864458912276,0.15260530536211814,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-balanced-tau2600-g0.95,205,45,756,1.0,1.0,0.9431216931216931,1.0,1.0,0.8677248677248677,0.6048780487804878,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,5375.0,27912.499999999985,250,0,75,163,12,0.2616095130732027,0.2743147294881747,16396,35105,0.5329440250676543,0.13450953480467912,0.15212086831634786,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau2600-g1.2,205,45,756,1.0,1.0,0.9404761904761905,1.0,1.0,0.8544973544973545,0.6,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,6000.0,30000.0,250,0,83,148,19,0.30097821738972325,0.31311289782721713,17171,35105,0.5108673978065803,0.13281500597736587,0.14698131357944658,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-confluence-responsive-tau1400-g0.55,205,45,756,1.0,1.0,0.876984126984127,1.0,0.8888888888888888,0.7962962962962963,0.4682926829268293,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,3250.0,12024.99999999999,250,0,52,195,3,0.12845558020291648,0.1426943647227227,12706,35105,0.6380572568010254,0.18067983316410938,0.17951444788863177,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-clean_release-tau1400-g1.2,205,45,756,1.0,1.0,0.753968253968254,1.0,0.9555555555555556,0.7142857142857143,0.43414634146341463,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,2500.0,9637.499999999996,250,0,48,200,2,0.0942797919924361,0.10856792884153854,11819,35105,0.6633243127759578,0.2009463491583684,0.18896771901234036,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-responsive-tau700-g0.75,205,45,756,1.0,1.0,0.701058201058201,0.9902439024390244,0.7555555555555555,0.6203703703703703,0.2634146341463415,0.6888888888888889,1.0,0.0,0.0,0.0,0.0,1500.0,3887.499999999996,250,0,20,230,0,0.04340521473508128,0.05692961778676675,10620,35105,0.6974789915966386,0.25422948737331014,0.19927872517818776,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-clean_release-tau2600-g1.2,205,45,756,1.0,1.0,0.9312169312169312,1.0,1.0,0.8611111111111112,0.6097560975609756,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,4750.0,27274.999999999993,250,0,71,168,11,0.24485254009236698,0.25779987038791047,16375,35105,0.5335422304515026,0.13359698182637353,0.1543175270005775,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-responsive-tau1000-g0.55,205,45,756,1.0,1.0,0.8187830687830688,1.0,0.8666666666666667,0.7301587301587301,0.424390243902439,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,2500.0,6500.0,250,0,39,211,0,0.07833739408705771,0.09282931796979041,11513,35105,0.6720410197977496,0.21748473566745952,0.19015462671624064,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-clean_release-tau1900-g0.95,205,45,756,1.0,1.0,0.7407407407407407,1.0,0.9777777777777777,0.716931216931217,0.3902439024390244,0.7111111111111111,1.0,0.0,0.0,0.0,0.0,2750.0,11387.499999999996,250,0,53,195,2,0.10059274882723009,0.11502004714461718,11934,35105,0.660048426150121,0.21372846087599587,0.18691664313779172,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau2600-g0.95,205,45,756,1.0,1.0,0.9126984126984127,1.0,0.9333333333333333,0.8240740740740741,0.551219512195122,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,5750.0,29324.999999999975,250,0,79,158,13,0.24888177751918253,0.261795056224585,15706,35105,0.5525993448226748,0.1448369136960306,0.1554173232799311,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-fidelity-tau1000-g0.95,205,45,756,1.0,1.0,0.7817460317460317,1.0,0.8666666666666667,0.6706349206349206,0.3853658536585366,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,2250.0,7024.999999999992,250,0,39,211,0,0.07533364849630896,0.08980978357629665,11712,35105,0.666372311636519,0.2100471504626709,0.18804142925911863,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-balanced-tau2600-g0.75,205,45,756,1.0,1.0,0.7870370370370371,1.0,0.9555555555555556,0.7341269841269841,0.424390243902439,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,4500.0,19187.499999999978,250,0,64,181,5,0.14356158405760208,0.15774218588652533,13009,35105,0.6294260076912122,0.19420999485942253,0.17731422834865526,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-confluence-balanced-tau1900-g0.95,205,45,756,1.0,1.0,0.9232804232804233,1.0,1.0,0.8412698412698413,0.551219512195122,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,4250.0,23000.0,250,0,67,176,7,0.21543328848321758,0.22880806728434186,15398,35105,0.5613730237857855,0.13913097090760537,0.1608618218970312,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
